raxml -m GTRGAMMA -p 12345 -T 128 -N 1000
Alignment sites: 34 518841
Alignment has 2496 completely undetermined sites that will be automatically removed from the input data
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.952085 2.150073 0.901233 0.615939 2.058663 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.963945 2.170891 0.914614 0.618006 2.077239 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.953750 2.172613 0.911910 0.619688 2.080308 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.943412 2.146998 0.899088 0.614316 2.053476 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.956358 2.162929 0.909820 0.616399 2.068469 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.957071 2.138573 0.900011 0.616188 2.047327 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948983 2.144371 0.897850 0.612611 2.052770 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.939743 2.113957 0.882026 0.600488 2.025091 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948666 2.145506 0.898067 0.612904 2.055993 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.955446 2.164770 0.904844 0.616810 2.072827 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951904 2.157269 0.904178 0.616601 2.060454 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.959350 2.171905 0.913383 0.617184 2.077163 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951830 2.161019 0.906301 0.620437 2.064416 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949762 2.145342 0.898229 0.613224 2.053711 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954762 2.171685 0.902897 0.618210 2.074121 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949806 2.146816 0.898781 0.613233 2.054190 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948746 2.143769 0.898239 0.612935 2.056198 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951658 2.155324 0.903822 0.616591 2.061439 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.957938 2.150558 0.910003 0.622503 2.058345 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948416 2.147697 0.898628 0.612464 2.054807 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.946193 2.145548 0.898919 0.614465 2.048453 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.946129 2.145967 0.898758 0.612149 2.050481 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951999 2.155771 0.904323 0.613918 2.061240 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.946312 2.117557 0.891612 0.613261 2.028278 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.939752 2.119334 0.888852 0.605988 2.030151 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948387 2.142592 0.896755 0.612333 2.049949 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.947617 2.138697 0.895943 0.611897 2.049571 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.960450 2.176161 0.912848 0.621355 2.084403 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.936846 2.114289 0.886278 0.604168 2.023747 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949340 2.155717 0.902263 0.615600 2.059481 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.947522 2.141319 0.896230 0.612545 2.046115 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.959975 2.177668 0.906121 0.622497 2.085256 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949202 2.141345 0.898011 0.612415 2.054810 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.946416 2.138894 0.895825 0.611226 2.046470 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954082 2.156955 0.902439 0.615761 2.064118 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.959964 2.175261 0.907833 0.622721 2.082317 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.940721 2.123670 0.890063 0.606223 2.032130 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.953644 2.163033 0.905490 0.620731 2.067505 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.958011 2.169583 0.907028 0.618071 2.078425 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.944688 2.134572 0.896143 0.611048 2.039698 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948673 2.148756 0.900990 0.614844 2.055343 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.950935 2.147979 0.899176 0.613884 2.056674 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.950440 2.147515 0.898676 0.612978 2.052988 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.944628 2.133280 0.893508 0.610095 2.043783 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.945817 2.145700 0.899443 0.614446 2.050397 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948076 2.143679 0.898321 0.613091 2.053255 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954857 2.152238 0.901655 0.605324 2.057844 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954565 2.159707 0.903416 0.615372 2.065831 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.947006 2.139545 0.896528 0.611715 2.050539 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.955426 2.165263 0.903928 0.619292 2.070898 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948718 2.145649 0.897587 0.612844 2.053170 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954790 2.157466 0.904099 0.618489 2.065732 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.955381 2.159112 0.903610 0.614181 2.067470 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.943688 2.127980 0.891942 0.608741 2.038747 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.941382 2.131284 0.891306 0.608207 2.036076 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.935396 2.110033 0.885130 0.602961 2.018388 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.937446 2.117599 0.887631 0.604338 2.026415 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.950924 2.140481 0.899644 0.610348 2.049099 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.936454 2.113149 0.886002 0.603540 2.022468 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.961766 2.180214 0.912747 0.620868 2.085475 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951199 2.183002 0.905252 0.620199 2.088831 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949161 2.148932 0.900645 0.615189 2.053346 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.950698 2.148716 0.899420 0.613714 2.056462 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.959766 2.170657 0.908071 0.618735 2.079405 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949125 2.152287 0.901341 0.614530 2.057914 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.943119 2.137358 0.893002 0.611912 2.042802 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.956787 2.152825 0.907777 0.616457 2.057851 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954245 2.164275 0.903780 0.615800 2.066963 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.947310 2.147184 0.899649 0.613840 2.050869 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954835 2.157944 0.903398 0.616072 2.067600 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.951090 2.152834 0.903472 0.616208 2.060809 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.956579 2.154849 0.903207 0.617408 2.063780 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.949845 2.134006 0.899329 0.610274 2.043461 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.955683 2.159580 0.903748 0.616450 2.069504 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.954979 2.155636 0.902218 0.614517 2.063685 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948336 2.140806 0.896771 0.612126 2.049864 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.948265 2.141266 0.896941 0.612354 2.050609 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.942075 2.127412 0.894146 0.606517 2.034373 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.944799 2.126178 0.898939 0.609139 2.032449 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.947904 2.143766 0.898146 0.612310 2.052762 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.963459 2.174841 0.916371 0.614424 2.078231 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.953281 2.155225 0.905441 0.615059 2.060705 1.000000
alpha[0]: 0.020000 rates[0] ac ag at cg ct gt: 0.952541 2.129521 0.897511 0.608357 2.039060 1.000000
